Mod,likes,downloads,time,unique_dl,views
52198,4,47,591,42,5315
69541,225,2705,51,3114,20877
48685,490,10621,688,8728,55989
505,10,253,1443,188,24369
43107,1870,40215,761,32214,148163
29708,428,5855,1024,3937,43954
49427,25,339,666,292,11979
32963,55,1213,966,715,20133
3506,447,11195,1417,8254,32169
3257,21,491,1420,351,35170
17953,18,773,1247,611,11123
2850,71,4522,1424,2922,26634
48833,3,94,684,65,14497
36432,11,343,887,274,10598
42039,14,177,779,140,11592
24166,3,96,1140,71,5816
14949,30,587,1297,438,18962
63592,45,687,234,537,12211
20699,49,1688,1199,1392,22426
33578,33,637,955,455,3811
8377,20,969,1359,518,10830
26009,13,840,1099,532,9363
63440,28,269,238,213,4016
45538,925,22907,734,19018,152017
1216,33,1802,1437,1142,18507
52782,2,84,571,48,3022
11894,366,13145,1337,7158,118137
20626,8,225,1200,170,10480
12704,13,493,1328,255,12925
42686,13,264,768,194,14492
9308,180,8485,1355,5267,33867
32796,35,878,970,516,8497
58149,15,194,411,151,6350
65993,4,102,166,82,4817
24557,505,14742,1131,9981,101092
27139,97,3537,1075,2146,75425
49657,101,1635,660,1338,48311
8745,38,1313,1358,862,17190
16792,11,323,1268,235,14339
21293,14,366,1188,308,18396
60270,95,1320,339,937,9376
40995,7,274,795,184,5354
13744,493,10993,1313,6729,72756
65418,73,1154,181,1018,15382
35503,215,3428,911,2543,30576
16425,2,137,1274,104,5765
3082,14,1257,1422,851,20649
35051,1106,24053,923,18505,113510
50160,21,297,647,223,14082
2403,39,1242,1428,819,14305
28705,20,429,1042,269,18881
30647,275,6252,1004,4217,73249
14829,271,10229,1298,7533,128374
12878,52,2195,1325,1271,19080
48630,28,299,691,221,6749
17025,310,7306,1264,5053,48166
34309,25,542,941,360,9630
49923,71,1199,653,958,11572
30375,37,2034,1010,1280,20276
14849,6,591,1298,372,8469
3241,38,2342,1420,1665,27910
13944,23,1241,1310,819,21031
58587,221,4039,395,3444,27102
67682,9,98,113,86,1627
35875,27,567,903,413,9057
32423,28,500,976,322,24804
7345,4,189,1370,119,6721
69847,1,13,40,16,1796
23593,345,12112,1152,8625,76501
2134,7,329,1430,242,19259
66041,57,916,165,739,18013
70176,4,28,30,23,1891
25288,19,539,1115,357,14946
63581,391,5255,235,4256,53849
51874,110,915,602,767,12630
64751,51,517,199,452,5602
14396,58,1902,1303,1322,40252
58318,13,93,404,75,4846
35023,52,1112,923,779,12263
17785,243,7385,1250,4732,68476
34371,157,5304,939,3613,25362
29507,383,7643,1027,4900,35001
47831,157,3929,706,3365,36416
16225,57584,2053755,1277,1558006,4532766
6949,65,2414,1375,1659,47354
10151,53,1940,1351,1071,13593
61483,1383,16756,295,13718,107771
40142,394,6821,809,4538,26378
26142,86,1367,1097,897,17323
20904,135,2791,1195,1674,20508
6383,3150,124939,1382,78883,498550
57751,16,131,424,115,3127
61272,4,99,301,82,2366
28543,170,4305,1046,2583,36664
25676,2298,69229,1107,48668,250108
19599,48,1360,1218,951,11958
22423,286,4165,1172,2820,17198
52909,771,10420,566,8401,44926
66051,15,207,165,158,6243
31917,17,292,984,229,8790
62941,503,11476,251,9301,80197
64040,48,638,220,476,7678
26996,274,8367,1077,5031,50212
35963,12,390,901,293,11119
14457,1848,35791,1302,23560,128469
38371,94,2811,837,2203,34602
10757,14,735,1346,462,12612
56299,2,78,463,63,6714
3356,7,148,1419,108,7022
15852,30,1205,1283,847,18967
69303,22,411,58,365,10042
58492,25,726,398,520,21331
3018,6628,165437,1422,93642,301619
28893,87,2168,1039,1195,20826
51918,39,677,601,426,6112
56247,14,191,465,148,5811
36508,75,1517,885,1112,20053
14812,74,1115,1298,884,15311
2965,185,5972,1422,3979,53507
33961,95,2539,948,1726,22761
68080,37,473,100,330,10765
17067,158,3022,1264,2064,20392
23361,10,319,1156,219,7600
58463,98,832,399,583,7728
56072,4,279,470,84,5649
22924,175,4528,1163,3212,42000
67286,23,407,124,284,5289
34155,42653,2061335,943,1236817,4792351
4460,14,1538,1407,975,35916
27823,57,1339,1059,1016,13574
23561,35,545,1152,381,12767
3764,5,171,1415,119,15427
45147,3,114,739,83,4588
54608,22,658,513,474,22527
31733,1179,27408,986,19167,92673
1446,52,1557,1435,1104,30805
20989,120,2814,1194,1912,24727
60948,179,3373,313,2455,15282
40899,2817,71881,797,44688,335499
68457,16,120,87,98,2142
54388,17,207,522,161,4792
64291,47,571,212,445,15436
4830,41,1038,1401,744,22536
16746,792,14061,1269,8278,74455
16287,6,481,1276,331,16618
3073,20,958,1422,673,19814
69239,18,126,60,113,4067
32949,2007,37480,967,23783,114971
25548,17,384,1110,308,11827
64418,18,216,209,180,7374
22030,268,3431,1177,2388,22292
10181,24,2581,1350,1712,29177
63731,420,6673,216,5503,52049
16226,3,619,1277,418,14669
21438,76,3053,1185,2254,66001
19779,39,830,1215,606,15048
64313,719,16924,212,13350,106325
52396,20,454,585,322,13654
66773,10,217,142,184,2522
59255,13,169,374,143,7663
67882,2,29,106,21,1409
46703,526,8859,720,5807,52021
59805,39,349,355,273,5996
34385,107,1982,939,1430,19878
62346,1839,17968,267,15100,95398
25251,1934,50639,1116,28335,146358
23238,64,2310,1158,1563,20984
60961,48,574,312,460,7192
37660,2642,42368,855,31028,161689
42203,12,274,777,214,8016
5853,1016,44354,1389,28134,316218
21545,31,554,1184,408,5628
13217,18,921,1321,498,15566
14216,1388,43277,1306,29324,270184
28670,181,5220,1043,3334,44810
26642,907,33993,1085,22967,231004
20586,1915,32145,1201,23427,172493
21121,302,5983,1191,4679,72500
54661,10,195,510,163,5486
9328,23,1090,1355,672,16708
29307,132,4999,1031,4047,26622
35733,259,4089,907,3099,39754
16772,336,8284,1268,5331,72818
15783,6,382,1285,251,25037
49560,42,370,663,277,7832
34357,15,265,939,194,7583
42460,4,144,772,95,3597
50895,11,378,629,277,9297
19380,44,1089,1222,737,24563
60282,35,686,338,427,12587
20976,13,168,1194,112,5481
1418,298,8907,1435,6350,129504
49954,1,98,653,66,8137
4820,23,469,1401,368,26984
34532,30,985,936,659,10617
64988,52,451,190,361,8307
5663,13,541,1391,380,17668
44837,41,913,742,764,19156
5260,42,670,1395,447,9840
14956,78,678,1297,457,7241
11411,46,1975,1341,985,18824
61288,148,2096,301,1733,29394
52169,22,402,592,300,9939
31313,3,47,993,45,4892
55182,243,3767,495,3039,46636
15871,31,736,1283,555,17331
68147,6,37,98,25,3689
43647,49,394,755,296,5075
33647,401,7523,953,5290,60309
2969,14,448,1422,325,11871
5571,31,1417,1392,963,66436
50881,87,1501,629,1195,43318
36986,6,211,874,174,4191
33710,23,695,952,468,16715
36476,20,347,886,304,9629
25673,1742,28895,1107,21756,143043
66616,7,90,147,69,3714
16685,41,817,1270,545,14318
6832,5,178,1377,125,17562
48233,17,249,701,193,13188
26057,8,167,1098,141,11218
48545,10,148,693,119,8438
1431,59,2111,1435,1430,15705
30369,6,124,1010,100,3921
70466,22,452,20,491,7510
34275,12,428,940,307,4237
46022,15,457,729,370,10475
42728,450,6691,768,5104,32070
11624,25,2105,1339,1148,20726
1478,17,492,1435,344,13570
58502,174,1748,398,1378,16121
23166,239,4843,1159,3618,71867
36130,149,1911,896,1553,23211
3758,176,7029,1415,4971,66301
12283,57,2068,1333,1208,27997
48641,291,6899,690,5774,48251
25362,116,1994,1113,941,20465
26906,159,3036,1080,1879,51290
53302,37,576,555,457,13471
5242,34,495,1396,365,9024
67702,83,805,112,613,5253
18369,77,2033,1240,1566,17493
17140,1739,35709,1262,24164,148611
59186,24,443,376,347,9636
38141,301,6840,843,5340,51051
60141,12,129,343,94,8045
48700,26,325,688,248,12546
45790,100,1695,732,1267,13492
27097,97,2263,1075,1406,15724
58110,2271,27556,412,21903,119038
29911,0,360,1019,223,6670
5530,21,463,1392,357,7295
5909,65,2848,1388,1807,50142
31967,437,6203,983,4392,41255
18471,123,4081,1238,2770,40064
60524,225,2926,329,2444,39126
38301,3549,74687,839,58064,298625
62441,23,658,264,485,14218
69088,2,55,66,33,1417
34136,56,893,944,607,23898
1639,100,2931,1434,2037,60872
69891,14,124,39,103,1945
9022,360,12035,1357,7884,61152
4146,14,467,1411,288,8265
51726,111,1532,606,1211,21781
63165,15,253,239,231,2340
50897,13,148,629,110,2897
62845,18,522,253,354,17996
21658,9,479,1182,262,10444
21828,495,11544,1180,8538,52361
34881,739,11929,927,8488,77788
52020,4,93,597,80,7237
42438,42,918,773,721,13940
21163,3541,95301,1190,59532,342248
25964,393,4948,1101,4302,52858
50189,35,563,646,381,6640
55668,2815,92846,481,62753,181552
10084,1731,93970,1351,57826,342888
49853,1018,12837,655,9788,93516
23420,56,1795,1154,1337,40092
66942,20,274,136,190,9148
59388,46,493,369,378,6344
12262,109,1994,1333,1269,19541
5232,47,1440,1396,974,12575
23145,61,1177,1159,993,19841
68809,26,409,75,400,14639
41809,326,3027,783,2222,20898
9669,197,11368,1354,7069,202156
16450,19,257,1273,199,13554
22144,14,302,1176,218,6638
70569,16,302,16,263,7044
58257,512,8066,406,6694,49664
51140,27,222,622,174,4558
17514,40,756,1255,497,6379
26197,31,1425,1096,866,12669
13837,979,41491,1312,27213,121578
59025,3,56,381,36,2106
3410,18,546,1418,378,13027
32315,1,34,978,21,2427
44151,38,1157,749,917,46307
29896,8,144,1019,132,13036
37999,471,11250,841,8645,77254
67145,178,4059,129,3069,25621
4425,27,608,1407,441,23608
20624,258,6146,1201,4183,25398
22200,12,585,1175,378,10797
58510,3644,56001,397,43884,156624
3060,101,2046,1422,1490,22384
62698,1613,51403,239,33506,115310
69143,18,209,63,192,8027
4647,43,1312,1404,834,32133
24603,300,7849,1130,4822,44865
53520,4,98,551,79,10862
53887,138,1994,538,1642,12857
52346,93,1472,586,1262,19644
49317,14,197,669,166,10168
13123,0,82,1322,30,3765
467,211,10646,1443,7115,67642
23258,7,179,1157,139,16010
58127,78,1533,411,1071,22132
40272,651,8780,807,6839,62081
50890,18,161,629,132,5777
1833,5,213,1432,157,14182
50459,7749,214742,640,156684,848374
37912,302,7265,849,5441,77362
37423,3,179,862,86,2698
37275,1,47,865,37,4656
66081,38,1181,164,889,10514
29841,21,701,1021,408,10307
36882,27,394,878,266,5038
16651,95,2599,1271,1684,33328
60841,170,7054,317,5216,45147
60361,29,395,335,326,7935
33045,47,603,965,398,4835
47495,52,435,710,356,11680
19197,3,262,1225,176,11109
53940,79,1342,537,1050,10313
6802,807,18484,1377,12160,79765
51655,566,7743,593,6157,36396
13082,1769,64688,1322,37591,316895
17190,262,8896,1261,6277,50733
12472,0,0,1330,0,6712
26282,360,12581,1094,7965,166973
17556,26,1098,1255,888,11008
23664,680,23348,1150,13684,65531
60125,97,661,344,498,9015
66754,4,39,143,30,4971
66372,206,2126,155,1765,16721
21735,75,1991,1181,1349,27408
52891,37,426,567,364,6706
37022,3972,94540,873,69473,292339
55956,32,436,473,331,15844
70561,1,28,17,28,3408
29545,135,4418,1027,2864,23456
62865,1245,23113,253,18848,132758
31968,27817,486469,980,330908,1020403
61258,3,62,301,46,3189
70226,0,27,28,19,1322
55471,0,30,486,19,1840
69574,901,20797,50,16839,97863
3440,8,270,1418,200,14613
56378,89,1005,461,869,7556
10793,13,494,1346,306,11947
38573,123,2200,831,1677,24361
4834,8185,295526,1401,173089,725602
9742,61,2440,1353,1668,21949
65107,83,905,188,802,12572
59769,268,2832,356,2334,19791
54852,53,581,504,402,7079
3510,660,21231,1417,14654,54658
12133,6,281,1335,111,11985
19716,131,2622,1216,2037,19802
25699,51,721,1106,482,9507
17906,58,2682,1248,2030,40943
159,178,5951,1446,4720,64906
877,21,961,1439,706,19871
63146,144,3035,246,2262,17397
36974,36,901,875,728,20814
22281,33,731,1174,509,11097
70135,13,115,31,98,1879
34678,37,400,932,310,12628
33264,17,463,960,311,12566
49691,19,342,659,282,15261
58873,1077,26139,386,20406,124454
10462,827,14254,1349,9357,71607
48629,7630,205988,691,135206,800776
13764,573,11777,1313,8187,99644
54665,22,190,510,160,5321
36875,6693,148140,878,110535,708667
39929,18,332,813,255,9189
17935,3,63,1247,50,3337
41794,79,1631,783,1336,31818
49063,41,854,676,724,25001
1649,175,7578,1434,5107,71941
26445,2394,47957,1090,33110,213474
192,203,8797,1446,5254,75707
28423,6,453,1048,255,14228
8991,14,404,1357,263,26710
31992,57,1026,983,749,14960
40199,38,1053,808,833,10477
41204,79,1178,793,955,9931
18223,14,1385,1242,1024,36825
26995,80,2628,1077,2155,27573
53235,16,450,557,348,21783
66879,24,264,138,230,6429
55410,17,255,488,180,3038
10760,12,215,1346,130,4868
17851,131,2255,1249,1574,16787
36330,6,81,890,67,4747
981,3148,103747,1438,62749,594699
5878,71,2276,1389,1633,40431
34112,177,5018,944,3438,28247
31278,290,6110,993,4581,44149
762,399,27844,1440,18079,238675
29774,37,2272,1022,1337,11008
1192,10642,348394,1437,205404,698961
38023,30,614,845,498,12793
29212,78,2015,1033,1288,14553
30293,23,787,1011,452,13022
28561,18,249,1045,194,11978
33720,80,1491,952,950,15490
8622,550,32093,1358,19069,243485
8255,17,687,1360,444,28723
26059,859,17745,1098,12817,83212
66816,12,136,141,106,5164
16296,104,5341,1276,3112,32233
57132,16,370,440,286,4879
23676,13,514,1150,370,8821
60891,15,175,315,113,8009
25027,126,3072,1120,2006,25544
68477,68,1342,87,1111,8110
21123,3533,147385,1191,109958,820846
69651,28,308,47,252,8953
23612,208,7967,1151,5495,85883
23321,93,1149,1157,775,11235
23087,3757,76906,1160,52724,321249
36393,926,12950,888,10000,135637
35315,12,632,916,439,8062
627,2120,75654,1441,44531,214300
58088,50,1377,412,1078,22423
28278,35,1126,1051,819,10583
36204,4,138,894,118,4952
20783,10,233,1198,184,11234
53047,2086,35431,562,26333,186898
30650,7,259,1004,155,8885
20997,881,18460,1194,13007,60551
42174,3,168,777,124,6080
58341,645,10377,404,8150,81230
7753,6,355,1364,253,34771
32555,25,1065,973,748,7949
18621,0,0,1236,0,12917
43405,29,430,758,324,8903
10026,3,98,1351,54,3409
19983,219,9110,1211,5716,62941
56528,4,43,456,39,4995
36877,22,493,878,400,9309
61058,655,10821,309,8824,61543
24271,188,1577,1138,1161,19237
62188,545,13228,271,8576,30632
51782,23,479,604,355,28067
35241,315,5179,913,3905,43652
49862,15,178,655,131,6826
59252,86,744,374,602,6637
15006,8,440,1296,304,15628
68511,3,83,86,64,2915
5511,110,4907,1393,2876,33349
60075,177,2769,346,2330,19898
36341,19,342,890,296,7875
61375,16,213,298,124,3791
2119,808,21930,1430,13245,833446
69946,14,229,37,214,4223
60724,15,182,321,150,5627
32507,20,439,974,297,7468
64556,6,140,205,112,2859
54972,53,357,500,276,5410
51613,33,349,609,276,10433
44654,218,2913,744,2555,22264
14982,36,1396,1296,974,19093
30272,915,13156,1012,9174,65564
68984,2,23,69,19,4662
63128,66,1145,246,832,8976
20033,79,5346,1210,4110,57287
22055,391,5620,1177,3727,41268
18978,329,7971,1229,5869,56024
61123,291,3557,306,2816,34136
55344,61,876,490,663,8286
36551,17,517,883,404,8228
59621,57,1565,361,934,20955
10492,32,1210,1348,856,16100
5128,113,3304,1397,2401,24022
31902,74,1746,984,1318,40476
13860,1885,51083,1311,29728,177853
32557,356,9675,973,7043,42749
3092,2,119,1421,83,4777
45159,28,329,738,255,7771
21811,6,176,1180,125,3484
7722,180,4682,1365,3377,32085
35250,42,534,918,393,17842
30841,6,289,1000,173,4480
27786,27,1169,1060,665,21159
37052,156,2046,872,1496,29283
50695,2,32,634,28,3875
20582,3,190,1201,134,10121
29563,703,12726,1026,8807,84684
66857,8,179,139,140,6021
38919,235,2510,825,1965,19340
21272,100,2626,1188,1908,20351
19830,49,773,1214,512,10158
34184,147,1619,943,1050,15870
69895,82,1127,39,1085,13402
40912,346,4192,797,3259,25739
34055,44,1002,945,716,30931
811,12,473,1440,316,26463
28327,41,2316,1049,1427,25829
35176,19,596,919,413,20204
21318,26,462,1188,224,12519
3876,25,984,1413,672,26228
57140,96,1075,440,890,14971
10335,116,4682,1349,2815,32436
8971,231,11294,1357,6977,66149
54378,81,2735,522,2047,14452
56828,84,1010,447,773,11096
63022,643,7950,249,5988,51440
34244,51,781,942,554,9286
29788,14,436,1022,292,10534
16742,10,136,1269,102,7497
56025,5,60,471,47,4749
8108,63,3837,1360,2190,18388
41263,18,81,792,66,5686
16748,43,875,1269,598,16671
49345,50,755,668,569,22321
69770,9,136,43,110,3693
38272,7,174,839,150,10430
11936,47,1242,1336,770,21215
70520,10,67,19,78,4784
5460,111,7080,1393,4657,65145
14124,12,335,1307,247,8543
24208,6,214,1139,155,8102
45867,3,71,731,48,2807
8492,78,1158,1359,757,7849
53076,41,521,561,431,9950
67892,5,40,106,31,2205
2272,57,2715,1429,1820,39493
9745,186,4040,1353,2550,24863
9722,39,810,1353,518,6191
37385,361,8689,863,7294,136437
18105,1051,28862,1244,20343,195841
10277,10087,476592,1350,268096,2019152
65934,226,4174,168,3430,44190
54238,1,657,527,411,25252
61083,553,9691,296,7713,89362
63556,452,6771,236,5222,24126
2937,150,11901,1423,7580,84611
55900,745,17086,475,13308,95692
61525,13,98,294,97,4022
57300,14,162,435,123,7189
6183,91,3642,1385,2390,16142
23136,37,1281,1159,897,11781
21245,47,2763,1189,1412,18918
3010,144,3688,1422,2451,35285
2086,22,1034,1430,784,53408
52022,626,6131,597,4878,58620
9104,21,579,1356,404,6710
69380,6,75,56,68,2878
9099,471,19717,1356,13121,130895
20889,7852,189201,1196,119807,607196
1498,34,671,1435,527,43784
19836,78,1520,1214,906,36418
38322,6,160,838,132,5062
31202,3102,64578,994,42675,149571
23928,346,8504,1145,5111,59901
19315,2598,45259,1223,27899,210236
28685,12895,281419,1043,171182,1076348
15377,0,0,1291,0,12756
36481,254,3577,886,2973,55854
56654,76,1122,453,908,11354
1382,3791,205254,1436,124165,363800
8001,15,441,1362,271,12996
46458,3286,62178,723,47440,325885
21399,25,522,1186,369,11349
31608,43,1437,989,956,9528
13551,3045,78456,1315,47942,304883
47227,51,877,713,723,29309
8324,542,34255,1360,22910,95031
3650,15,728,1416,533,21300
6720,493,49634,1378,28047,241379
27583,16,550,1064,345,10685
68776,97,1609,76,1325,13775
52383,11,101,585,67,4523
49067,32,372,677,297,5923
14153,307,5522,1307,4003,29040
55802,97,1705,478,1369,22262
66648,8,122,146,87,4617
40755,84,2793,800,2325,57231
67648,21,317,114,252,12794
28969,118,3358,1037,2331,32590
9467,6,104,1355,72,7769
23545,20,556,1153,405,9115
56748,54,1026,448,783,24047
65534,48,765,178,532,8226
27553,10,301,1065,200,10676
17386,6,263,1258,217,8348
21774,134,2962,1180,2021,22285
38525,24,692,832,611,16836
68876,341,7317,72,5786,39644
34333,100,2258,940,1381,18518
25528,125,2253,1111,1594,21836
6454,4,356,1381,235,34583
63355,8,164,241,115,5375
50833,4,287,631,146,10832
5300,98,3510,1395,2465,68132
49769,5,131,657,101,3563
12384,15,707,1332,408,40559
29826,81,1817,1021,1146,22151
26927,445,9729,1079,6262,38711
14090,37,1846,1308,1254,16152
68210,14,149,96,121,3537
8093,329,15069,1360,8944,69619
60550,18,237,328,209,7838
12757,46,2416,1327,1333,18488
37103,2,71,871,52,5867
63081,18,310,247,271,11562
67438,27,463,120,397,12415
60325,14,223,336,175,7539
43693,49,571,754,439,14372
44501,11,197,746,150,7278
23262,13,301,1157,264,18007
66195,4,41,160,33,1052
34543,140,4177,936,3103,44329
67188,86,1062,128,836,5451
19254,27,359,1224,260,10354
45907,15,165,730,129,4743
23080,7,667,1160,451,15504
50523,19,290,638,225,10391
30799,1,126,1001,82,8143
26126,6201,173827,1097,109702,401404
16022,340,17437,1280,11446,68984
1083,36,2977,1438,2223,86423
18148,185,3264,1244,2188,22027
48857,3,73,684,54,4297
16264,73,2610,1277,1790,75665
48029,50,688,704,532,9823
29257,8,184,1032,157,10665
23393,99,3773,1155,2338,51772
10147,530,22999,1351,14007,81243
56690,25,280,452,238,5968
68241,0,399,95,343,1975
66031,11,358,165,263,6235
6376,22,693,1382,458,46255
47919,8,218,705,175,2881
1793,22,1248,1433,893,24651
8993,1,172,1357,100,3282
65771,3,58,172,49,3995
16624,12,517,1271,378,12528
34453,11,155,937,115,6319
67303,181,3074,124,2526,23863
31658,16,899,988,565,8449
63017,100,1006,249,863,19817
59269,415,9742,373,7076,87260
63314,86,1436,200,1140,7141
31304,64,2318,993,1594,22975
70339,60,858,25,946,9484
6428,236,11292,1382,7508,66968
58509,102,1767,398,1341,16517
23395,618,12569,1155,8890,95763
56586,79,664,455,598,11897
21066,92,1173,1192,784,22324
23114,554,9770,1160,6967,80188
30431,20,804,1009,519,21056
58621,63,772,394,613,22533
9079,185,6983,1356,4715,80443
55534,10,147,485,119,7379
69540,31,656,51,543,6129
3001,88,5786,1422,3629,49082
48792,37,1219,686,1004,20025
6245,414,11594,1384,7615,50777
59217,0,3,375,1,1621
66305,9,163,157,138,3832
29010,29,877,1037,559,32208
53084,154,1282,561,1121,20535
27383,3,218,1069,120,7562
56146,19,236,467,179,7244
20309,71,1711,1206,1183,26954
33810,396,13809,951,9410,61114
