Mod,likes,downloads,time,unique_dl,views
15243,83,5265,2818,4032,35961
10403,628,32999,3121,23747,90160
9348,27,2065,3174,1659,13323
10315,69,3197,3125,2379,13467
28791,2,110,2142,87,5924
39942,11,77,1536,57,4140
20676,24,883,2556,666,17461
6928,22,821,3333,596,8021
7258,2,42,3315,37,2904
41447,182,2907,1386,2075,17770
27469,26,610,2219,372,5719
6578,34,1074,3349,728,9401
20971,0,26,2537,22,1369
41165,55,1394,1430,1057,12226
27798,0,174,2199,138,5994
3277,37,995,3480,715,21269
25512,28,569,2313,425,4504
45548,14,378,405,251,9247
43207,16,255,1020,186,4759
9530,23,593,3163,493,5948
19576,18,1444,2614,1061,9375
17624,311,26116,2700,18064,126090
12701,40,1203,2998,828,29330
10050,2,105,3137,92,3588
11856,4,72,3044,50,2359
43585,16,285,901,200,4935
33956,9,181,1899,132,3051
33912,7,177,1900,145,4602
26064,3,249,2287,202,7831
13905,27,2811,2905,1658,20378
20405,16,1309,2569,1116,32196
8833,24,907,3205,685,4125
39507,24,999,1564,785,12424
8976,6,231,3197,179,4805
22591,51,1323,2448,961,7249
17911,70,2773,2689,2200,25353
29641,80,3567,2099,2796,36285
27341,20,1225,2227,948,23068
33042,14,311,1933,239,5592
2872,2,75,3487,60,7588
27462,14,622,2219,431,7915
39269,2,186,1576,158,5326
41340,23,548,1402,437,7386
43350,10,377,976,283,7952
31443,8,381,2008,319,7250
40037,614,19365,1530,14544,118238
13651,24,1334,2927,1073,19074
25501,0,317,2313,281,8626
13176,26,954,2961,712,4281
43256,6,161,1003,108,5422
32709,279,8617,1947,6655,34695
12933,36,1240,2985,893,15848
30430,1,25,2058,21,1508
7966,17,353,3264,302,5812
23441,10,291,2406,233,5002
23554,29,1494,2401,1204,15677
19788,104,6586,2602,4347,68260
2500,5,165,3493,118,24728
17170,2,210,2722,163,6973
9776,22,1490,3151,1094,19690
10316,4,45,3125,38,2014
27205,28,1373,2235,1084,9870
37588,3,225,1690,186,2939
32931,4,97,1937,67,2985
38359,6,84,1636,68,7548
14550,40,1795,2860,1413,18588
5433,250,10888,3400,7935,54352
25689,0,9927,2304,7352,38895
42454,28,1033,1205,697,15950
44997,22,223,587,196,5833
45005,112,1307,584,1021,21194
24593,21,314,2352,250,12600
36101,142,3465,1777,2687,27005
13586,2,138,2931,110,7428
32739,83,1295,1946,997,10974
32293,48,1530,1965,1226,16612
7614,187,4441,3294,3291,41461
13926,5,335,2904,240,8555
17079,6,540,2728,446,6472
10897,4,57,3093,52,3553
5766,14,808,3384,472,11958
39183,18,209,1583,174,4052
25086,5,148,2331,124,4079
32048,50,1204,1976,905,8704
13167,13,1530,2962,1211,22725
20967,3,77,2537,63,1844
31924,2,65,1984,53,3774
10890,23,2175,3093,1716,51928
39840,45,2526,1545,1603,22248
32143,5,249,1971,192,3945
17483,135,7118,2707,5341,46467
39764,8,230,1550,181,6220
5230,103,4540,3410,3721,30603
9694,0,86,3154,55,11094
35421,614,30438,1829,22372,149518
19208,57,1144,2632,935,11067
45955,20,441,239,281,6089
2214,378,10181,3498,7795,48637
46457,2,58,28,57,1275
3310,20,1771,3479,1211,14202
21687,357,11311,2495,8291,60944
36602,3,72,1751,65,4638
8658,14,1388,3215,1002,6485
11090,22,354,3083,267,5164
6283,12,336,3362,293,4724
4517,19,732,3445,588,25362
16254,24,1334,2772,1082,19050
22864,0,49,2435,36,2282
10412,8,399,3121,329,11714
12182,69,4000,3027,3003,71885
42453,118,2527,1205,1878,31034
40278,128,3336,1515,2354,45064
13015,33,1992,2979,1274,18297
35636,18,1034,1813,740,13949
24965,0,14,2336,13,1494
31343,6,153,2014,126,7683
17276,0,55,2716,37,2944
8040,92,560,3254,435,14843
37335,10,545,1706,381,18710
25034,64,546,2333,422,25669
6508,5,80,3351,64,3299
13941,342,26024,2903,17942,149147
13692,207,14721,2924,11330,65875
26309,3,409,2276,310,8895
44753,2,60,658,28,2362
26089,16,508,2286,401,5411
15602,41,1621,2801,1127,6397
28710,4,223,2147,181,10165
13482,6,184,2939,145,4009
24444,87,4696,2360,3404,63595
39787,13,155,1548,131,4283
25712,2,465,2303,365,7709
23153,787,239696,2421,165443,318514
45693,13,70,346,55,1790
4110,10,492,3460,321,4778
33465,10,584,1916,481,8182
31865,1,28,1986,23,2454
16342,1,77,2767,62,5808
43659,21,325,872,278,8259
30004,71,1057,2082,810,7937
36412,1,109,1761,90,4431
8499,230,15577,3226,11380,159295
16778,31,2160,2744,1775,15223
22010,5,213,2477,166,4412
46128,1,35,169,30,985
14781,19,682,2843,473,12384
44119,10,183,779,165,5129
14679,0,63,2851,51,2836
11413,18,795,3067,636,17218
5813,29,619,3381,459,7128
32901,19,319,1938,271,4860
9934,1043,63546,3143,44355,425400
5022,1240,54400,3423,39173,274554
20497,23,835,2565,704,7229
14307,25,1334,2877,1021,30243
43223,8,197,1014,129,3031
9975,4,162,3141,138,4928
3817,14,429,3469,321,5891
18732,6,375,2652,237,4272
42121,123,3909,1275,3112,53217
31458,8,421,2007,335,5655
32473,74,1802,1957,1391,10578
11492,2,61,3061,42,2575
10544,2603,183129,3113,116679,1083865
9948,123,4852,3142,3605,32116
2776,16,453,3489,389,11608
5847,21,763,3379,623,6017
35802,7,321,1799,234,10753
21002,47,1472,2534,1170,18715
43741,143,1764,847,1542,13433
23678,177,5823,2394,4353,68179
30581,4,166,2050,143,5634
20632,0,2643,2558,2022,45860
9644,20,1031,3156,803,14685
27993,5,121,2188,105,3104
11207,28,1271,3076,918,16807
24183,0,712,2372,576,12251
24211,14,487,2371,394,6024
9359,0,83,3173,72,3096
1661,8,253,3547,196,8967
19022,531,33503,2640,24001,181646
23803,65,1780,2390,1308,14303
45396,49,387,448,323,6948
12418,27,662,3013,539,16383
23570,93,12987,2400,8479,46099
37279,84,1116,1710,854,9584
34878,75,2220,1857,1765,21657
9544,958,40185,3162,27523,121361
35635,142,11856,1813,8691,62723
6777,30,1313,3340,910,13136
39618,8,406,1557,327,11111
15890,10,486,2789,387,6730
46452,0,23,30,19,800
46315,25,415,98,341,6758
11825,2,144,3045,114,3483
14811,35,2017,2841,1580,28035
7525,82,4186,3299,3279,70027
2229,2,87,3498,80,3464
27602,50,1347,2211,1082,23475
11912,2,94,3041,82,3850
18751,19,724,2651,608,6505
26406,61,3981,2271,3021,19718
41119,12,287,1434,214,5754
35387,76,806,1831,653,7374
37788,2,27,1677,24,4221
21307,53,1845,2517,1344,18572
37382,1116,24239,1704,18793,147519
2769,23,421,3489,356,6473
38726,4,83,1611,64,2877
37445,59,2164,1700,1461,23140
32144,31,1209,1971,984,15175
32366,9,405,1961,337,6832
34874,3,380,1857,332,8425
7496,2,119,3301,90,4243
7175,4,52,3318,44,3109
40399,18,412,1503,321,4756
25183,29,1227,2326,992,5120
33051,13,445,1932,346,13417
5959,13,518,3373,414,5035
4159,18,235,3458,195,7172
28920,68,1507,2136,1175,12953
36488,33,850,1758,670,11405
8619,18,530,3218,434,23346
37903,87,2053,1668,1615,17395
43386,240,3839,945,2851,47798
38798,21,322,1607,263,2622
26042,0,112,2288,92,3180
43529,19,298,920,215,9404
25655,86,4184,2305,3225,22545
6943,5,171,3332,146,3384
31486,6,364,2005,295,6503
9719,2,103,3153,69,2537
15379,44,3038,2812,2286,26627
42433,8,265,1209,192,6377
5664,8,465,3388,341,8307
9954,61,2059,3142,1566,26756
22962,1247,112179,2429,73301,303139
3607,16,357,3474,294,4603
25208,61,2121,2325,1587,25189
30257,194,3799,2069,2614,23808
5953,6,180,3373,133,5016
15735,34,1504,2795,1237,8048
7605,4,119,3294,98,2552
4245,11,213,3455,171,7708
22221,2,188,2466,164,6537
3845,5,298,3468,243,11196
26545,6,314,2265,233,5734
29911,81,4754,2085,3444,36227
16715,4,230,2749,195,11324
29165,1,86,2124,76,3903
16460,65,1922,2761,1491,13554
21533,29,1354,2504,1097,30532
21480,633,34717,2507,25207,152211
16369,0,0,2766,0,2904
15241,74,4360,2818,3332,32485
29712,7,137,2096,114,6411
3334,155,8043,3479,6280,50522
5048,40,1026,3422,778,14519
44044,9,174,791,123,9165
4070,26,456,3461,354,7699
12145,53,1084,3029,843,13805
20065,63,4458,2587,3458,40838
19390,3,335,2623,277,10954
18122,7,277,2678,213,4622
25061,6,171,2332,144,2567
31306,15,1007,2016,782,10205
31820,52,1490,1988,1182,7018
31689,18,600,1994,503,9617
42049,15,511,1288,401,9643
7341,238,7081,3309,4932,37172
40415,295,7387,1502,5210,37775
29948,411,11504,2084,9309,41690
19048,0,42,2639,39,2136
2898,57,1369,3487,1060,20123
27571,53,5114,2212,3777,25144
42782,4,497,1134,332,13525
15917,3,540,2789,460,33419
25537,0,60,2312,46,2311
35721,0,75,1805,66,3208
41824,20,825,1323,644,17907
13508,5,279,2937,230,4789
1444,1,35,3619,28,2521
35379,23,1663,1831,1247,10014
18545,22,1036,2660,812,17027
4340,115,4787,3451,3584,63055
18114,0,95,2678,79,2382
14910,3,103,2836,77,2860
29247,38,2414,2119,1918,10381
41456,29,588,1385,456,9512
21119,26,1134,2528,782,12658
35048,32,931,1848,738,10018
41315,150,3325,1405,2372,46127
13210,18,779,2960,567,9936
26715,0,3705,2258,2925,18194
17706,408,17527,2697,13372,54842
37595,30,747,1690,548,6587
16894,6,315,2739,260,7028
23904,22,1320,2385,1063,5705
42928,263,3740,1098,3000,21299
44180,42,700,767,580,22728
27761,10,241,2202,204,5776
2857,393,240097,3488,87724,81351
36566,112,2331,1754,1856,17862
33399,10,260,1919,225,7636
18567,36,870,2659,691,16422
2059,43,1702,3500,1374,47526
39102,8,264,1588,204,10920
17856,10,708,2692,555,12018
14335,11,254,2875,189,4188
12251,53,1504,3023,1145,9367
34071,5,47,1895,41,4720
37676,46,1719,1685,1304,12336
30184,6,226,2073,176,6142
36501,28,866,1757,742,17346
6728,6,128,3343,86,4235
30635,96,3287,2047,2629,22071
46237,4,37,129,35,881
18166,58,2826,2676,2285,14947
18955,8,937,2643,661,6405
9588,27,436,3159,331,11647
45204,5,39,505,26,2756
31307,43,1050,2015,833,20832
12756,9,389,2995,314,8625
8278,4,96,3241,72,3398
45452,6,78,435,52,2417
8458,7,97,3229,85,8850
45113,11,105,534,89,4227
8629,1,191,3218,163,6148
25628,2,120,2306,105,2469
28484,2,76,2160,65,3185
14608,17,732,2855,538,8942
10328,445,20446,3124,15635,263953
45561,13,249,400,170,3062
3614,19,647,3473,527,7432
5578,68,3440,3393,2653,48829
40945,107,3400,1453,2497,46226
42327,2,152,1232,85,4720
41185,45,1688,1427,1100,27463
2653,3,159,3491,132,11373
4250,72,4007,3455,3189,50076
45618,23,214,384,193,5816
22171,11,1412,2469,1157,10403
4031,7,402,3462,302,5011
28916,98,6880,2137,5170,17090
30261,57,1523,2069,1141,13155
41618,10,793,1362,576,10666
5485,8,209,3398,177,9827
39630,13,495,1556,375,10902
16612,5,466,2755,330,6035
7680,18,546,3289,437,6420
21027,17,461,2533,359,9511
29605,2,137,2101,119,3229
14560,286,23235,2859,15663,93085
5976,45,1993,3373,1324,6757
5197,946,58932,3412,40929,205277
37639,1,88,1687,71,3134
10675,2,138,3105,104,3075
4484,104,3992,3446,2718,21220
30704,6,145,2043,124,2236
3703,34,1318,3471,1042,25906
8879,29,1013,3203,798,14373
3981,2,69,3463,60,5424
14815,1,123,2841,101,3320
41404,1,18,1392,16,3819
4781,151,4990,3435,3639,70812
3041,21,585,3484,419,7673
20321,2,208,2574,169,4925
21415,13,436,2511,362,14627
25156,203,7805,2328,5001,45313
14548,21,995,2860,761,10677
11794,1,66,3046,50,3212
29964,43,1453,2083,1091,6632
44491,97,1258,723,1134,21589
31224,24,632,2020,519,4110
18397,7,512,2666,364,7889
28564,4,325,2154,276,4028
21875,8,532,2485,461,16136
40407,12,473,1503,370,5256
12853,7,955,2989,776,26572
35351,9,480,1832,346,5948
18661,3,429,2654,190,3402
15509,367,24563,2806,17946,130374
40556,15,2251,1488,1544,24990
6419,52,1565,3355,1267,18583
19053,14,393,2639,311,5294
38512,41,1938,1626,1454,12679
23566,102,3539,2400,2741,25184
10503,10,290,3116,232,6564
24548,20,903,2355,653,10765
35863,20,1682,1796,1027,16280
32107,9,284,1973,213,11717
18950,3,107,2643,78,7510
33411,31,1449,1919,1162,11688
30185,3,96,2072,78,2572
25853,5,460,2297,346,7516
13573,354,20588,2932,14513,153956
31612,154,5543,1999,4359,44800
33615,74,2343,1911,1742,47658
10228,1,32,3129,25,1655
7278,1,186,3314,143,4347
17878,60,2454,2691,1856,31972
25752,31,640,2301,502,7173
13680,35,1415,2925,1115,27542
40441,82,2650,1499,1880,22216
31670,7,286,1995,232,8396
14736,72,2250,2847,1738,17672
45437,0,19,440,14,1854
17754,14,1499,2695,1139,15091
28245,472,53496,2174,39150,181318
15786,1,42,2793,37,2900
10970,17,666,3089,530,16235
31043,3,80,2029,66,4726
35926,4,190,1791,147,4288
8203,37,868,3245,635,12075
4538,14,273,3444,204,13913
22699,55,2161,2443,1630,11742
19108,3,175,2637,116,3776
42774,84,1401,1137,1100,11864
32671,3,120,1948,99,2787
19597,1,262,2613,199,6526
44311,12,113,749,85,2596
45809,4,56,300,35,2206
24882,32,81,2340,55,4865
34916,29,776,1855,605,7073
11054,153,24490,3085,14522,185854
15294,662,33170,2815,21494,116563
15920,7,259,2788,213,5471
19101,72,2879,2637,2198,45238
6042,1,38,3370,32,2978
19234,10,532,2631,424,6212
22004,43,1804,2477,1469,19509
28303,40,1700,2171,1204,17226
45033,558,5994,573,4398,37447
12623,3,104,3003,80,3204
9149,82,1873,3186,1373,12170
14222,18,689,2885,529,7822
25534,13,727,2312,632,11396
12392,21,985,3015,820,12269
6881,440,21944,3335,16373,214159
10255,16,962,3128,743,14064
5217,446,30602,3411,22331,114062
15770,30,1150,2793,883,18414
40452,3,202,1498,149,5641
41644,18,372,1357,295,19605
11711,13,565,3050,417,12174
43437,31,335,949,273,4146
13243,6,104,2958,81,3121
38777,117,3422,1608,2669,14209
43004,149,2123,1077,1607,22523
46194,0,10,140,6,999
35902,8,486,1792,404,9399
18839,55,7255,2647,5476,28105
41914,65,2238,1310,1561,19324
3822,22,562,3469,415,6504
45555,14,436,402,306,6188
40815,5,58,1464,51,5153
3587,27,1140,3474,835,16391
26128,4,227,2285,170,2700
43677,15,307,867,250,9622
28872,11,385,2138,282,5314
16860,16,582,2740,463,4533
29851,17,550,2089,416,8123
31007,5,158,2031,126,3062
7896,5,126,3272,106,6398
30111,9,863,2077,708,10445
6110,88,2232,3368,1559,27212
35688,98,3697,1808,2763,16632
4784,4,208,3435,180,6808
22600,28,900,2447,663,8717
13331,54,2160,2951,1639,25427
11371,13,551,3069,406,15712
6604,1,127,3348,103,3051
35646,2,80,1812,68,4268
27114,2,199,2241,163,3607
6844,15,832,3337,628,12864
28222,4,305,2175,235,8631
12396,37,1099,3015,863,29306
38302,1,64,1641,52,4503
19411,10,689,2621,450,13960
8679,7,249,3214,172,2337
43287,288,5222,994,3989,40291
43417,15,303,953,235,5499
13555,118,6021,2933,4311,15444
32383,145,3278,1960,2719,18003
23254,317,14644,2416,10716,71284
3376,9,95,3478,84,4186
30801,1,209,2039,181,4861
22645,12,1197,2445,948,22748
22132,21,1680,2470,1273,37622
14173,24,671,2888,535,6036
6929,0,145,3333,116,3796
29132,6,535,2125,378,6569
3025,41,1241,3484,771,8896
17743,338,25005,2696,16416,126922
46051,11,147,194,103,5642
8764,2,170,3209,123,7032
39052,59,1434,1591,1068,11411
42829,14,331,1122,230,7900
38073,6,246,1657,194,3239
11614,5,116,3056,99,5378
19311,27,1508,2627,1196,10596
33178,2,78,1927,63,1982
38627,4,151,1617,123,6108
3370,9,244,3478,183,3627
36359,242,7435,1764,5350,79413
31006,12,496,2031,395,7476
15650,2,41,2799,35,2304
17178,5,330,2722,242,8196
44933,28,275,606,248,6478
29817,3,256,2091,214,3780
9001,15,398,3196,319,4489
6500,6,92,3352,74,2009
23796,14,297,2390,224,10508
44038,9,284,792,187,4726
16367,68,5620,2766,4217,26969
30453,14,1272,2057,1053,9991
26519,5,83,2266,64,4966
44360,143,2639,739,2160,21225
6076,113,7134,3369,5320,140702
29014,28,559,2131,438,6984
4572,24,726,3442,617,7619
42420,41,1140,1212,826,10412
10179,2,90,3131,57,2151
23829,48,2776,2388,2110,17457
45460,29,290,433,253,5770
28490,166,6363,2160,4582,64121
41519,27,396,1377,310,10226
6600,8,475,3348,333,5523
16282,2140,93721,2770,66069,181041
10445,7,394,3119,288,18358
21264,8,435,2518,365,4304
4487,27,676,3446,513,5263
25257,23,707,2324,501,5561
42356,6,174,1225,119,8238
36390,3,92,1762,64,5678
42243,42,2280,1247,1458,25091
40019,1,22,1531,19,8141
23783,1393,86432,2391,62936,188972
43263,83,1369,1001,1137,25327
27531,24,1194,2214,991,22886
15819,37,2471,2792,1845,19792
22150,10,578,2469,447,8111
36755,10,250,1743,200,2978
19348,10,233,2625,189,3697
37851,50,728,1671,551,8650
17311,3,126,2715,96,7441
4954,252,15574,3426,11065,36988
43783,23,418,833,296,13717
37649,10,357,1686,306,5926
4570,5,318,3443,244,7100
19665,63,2603,2610,1993,12488
6311,38,965,3360,744,9006
3834,174,17448,3468,12633,61417
7694,964,42871,3288,29822,143947
27546,36,1492,2214,1127,9459
16690,55,6670,2750,4970,37124
30571,3,85,2050,68,1694
32633,7,235,1950,167,6503
3943,9,459,3465,367,25526
42119,19,683,1275,489,9046
39459,9,347,1566,238,5370
11382,9,186,3068,147,6700
5613,9,436,3392,337,8963
15500,144,5874,2807,3942,23030
4581,288,9788,3442,7796,84912
31435,5,247,2009,200,12216
11827,3,66,3045,45,4640
20774,28,620,2550,497,9251
18176,5,186,2676,149,5862
18749,42,1916,2651,1486,25862
8506,16,225,3226,170,6369
4315,32,651,3452,524,18533
29944,17,424,2084,339,7472
11152,28,1522,3079,1198,29899
42879,80,824,1113,625,8578
21168,35,4043,2524,3072,34984
26204,22,974,2281,755,12796
46219,1,18,110,14,978
45507,2,36,422,27,1747
31499,42,886,2004,687,6205
8124,8,182,3251,141,4844
19626,36,1060,2612,741,6876
7435,15,521,3304,415,8875
37476,48,756,1698,584,15438
36240,38,829,1771,665,10298
16144,12,1279,2777,1025,14335
4879,0,74,3430,38,2193
32727,25,721,1946,595,15022
42529,92,1758,1190,1376,36977
41817,13,455,1324,300,4954
7326,51,2089,3310,1707,22801
14853,129,3576,2839,2636,23025
26696,2,151,2258,84,5580
36326,6,212,1766,163,4549
33784,1,69,1904,55,4343
40020,7,234,1531,174,6480
7937,15,251,3267,193,4466
44911,4,45,613,34,1737
18794,6,225,2649,194,5465
40510,4,58,1492,45,5005
11069,2,79,3084,70,2243
3569,6,280,3474,217,9423
20922,20,452,2539,359,3005
32231,2,149,1967,127,2930
38727,12,483,1611,363,10056
2883,22,846,3487,643,17542
22929,14,373,2430,305,4719
7345,5,270,3309,188,4529
3841,11,164,3468,115,5198
33166,25,803,1927,677,13898
21005,0,81,2534,67,2000
20097,34,1224,2586,913,9880
32674,12,388,1948,302,18875
8783,4,97,3208,71,2347
18957,126,4174,2643,3092,28703
13814,1612,111426,2914,77690,394750
9371,5,425,3172,317,14583
36171,4,104,1773,87,2271
4989,10,231,3424,187,7338
26114,41,1872,2285,1504,12209
46008,3,54,217,36,1463
37897,62,2883,1668,2203,42783
27330,3,282,2228,222,4425
30389,2,67,2060,57,2304
37193,53,1279,1715,1051,9195
11227,1,20,3075,17,3324
45522,50,580,416,477,5111
21457,10,468,2508,353,8833
17607,9,274,2700,230,5285
38162,12,321,1651,238,7337
24544,30,4788,2355,3534,21502
4719,1,82,3437,60,2611
7500,153,8502,3301,6066,46095
25473,35,3297,2315,2403,14324
4603,63,1426,3441,1061,28918
5113,8,245,3417,184,5945
42765,71,1022,1139,903,20879
27400,11,664,2223,492,14011
22163,266,7436,2469,5697,48034
25438,7,120,2316,102,2880
45358,29,257,460,209,5622
22411,7,416,2457,319,7474
9045,3,111,3194,92,5419
9350,7,237,3174,203,9465
20864,11,618,2544,505,8025
5132,83,8958,3416,6390,126517
18035,12,554,2681,438,6833
43255,6,229,1003,189,6287
31730,0,187,1993,149,5627
14650,0,138,2853,106,4602
42767,6,166,1139,126,7669
34755,30,778,1865,638,11555
29882,34,1665,2087,1306,18913
17902,30,1686,2690,1450,19427
12621,70,2809,3003,2228,24084
24834,138,6157,2342,4471,50851
22214,39,874,2466,698,10768
26902,196,9846,2249,7810,47553
35189,1,64,1841,58,3933
32937,5,172,1937,138,5268
43931,26,348,809,263,3151
21619,57,3134,2499,2182,10695
21767,42,2710,2491,1870,15825
9254,44,1175,3181,976,17865
37942,6,129,1665,118,4993
39435,54,1006,1567,776,6586
38737,6,198,1611,168,6224
41635,1,22,1360,19,5508
24355,17,608,2364,494,17132
12971,32,1306,2982,986,18289
14674,13,990,2852,765,13780
42367,36,378,1223,264,4619
43911,20,688,813,472,8499
8347,79,2845,3235,2120,41496
38857,101,1334,1603,1005,19033
23452,2,81,2406,67,4905
36010,6,191,1784,161,3554
1898,75,3583,3504,2836,21442
38284,171,8833,1642,6140,71180
23987,4,139,2380,102,1810
21187,7,234,2523,198,5515
24066,2,67,2377,50,3203
32454,7,408,1958,314,4489
39015,2,269,1593,229,4633
39271,7,255,1576,196,5788
39945,10,439,1536,333,7932
36265,0,44,1768,37,1881
33470,30,875,1916,692,15161
16207,30,2643,2774,1998,54636
2238,0,22,3498,18,3112
28909,2,178,2137,146,3311
30646,15,401,2046,291,13438
9540,9,206,3162,158,8775
45784,2,15,308,12,939
4470,5,275,3447,172,10248
1807,63,3547,3508,2666,32885
22357,22,2563,2460,1903,19637
9993,30,911,3140,756,7029
41145,24,620,1432,463,12052
43509,4,54,928,45,2745
40065,13,1534,1528,1210,11638
38619,36,1817,1618,1476,11750
4425,12,159,3448,132,8572
13394,67,1521,2947,1171,25669
12456,8,122,3011,93,2187
32086,28,898,1974,609,5235
9546,13,575,3162,431,10198
19893,15,550,2596,444,14955
16032,36,2510,2783,2055,6646
40550,37,852,1489,676,14679
21695,17,490,2494,364,3279
17341,78,3027,2713,2150,15429
32404,2,118,1959,98,6684
25629,90,1976,2306,1594,8581
32928,2,440,1937,345,7652
43739,9,103,847,81,4425
24634,98,7996,2350,5793,44961
40694,17,599,1477,413,13531
41429,34,1570,1389,1197,7349
25095,28,867,2330,690,13041
13157,6,81037,2962,20445,4967
21856,295,28757,2487,20611,96096
45611,18,577,388,365,4345
36742,0,41,1744,34,4052
5711,0,54,3386,40,1902
40002,33,470,1532,373,8393
41394,65,1661,1395,1264,24837
43038,3,46,1068,43,3762
34490,6,218,1879,180,11741
27180,0,26,2237,20,4383
23189,41,1027,2419,794,14199
13265,16,461,2957,357,10191
25312,66,2188,2321,1658,17453
7534,20,476,3298,362,8893
4924,15,398,3427,284,5177
37857,7,152,1671,109,9422
40681,42,761,1478,598,8757
45375,4,70,455,61,3478
10809,39,1789,3097,1430,19114
36301,3,244,1767,203,5516
29726,6,274,2095,196,11074
6442,4,40,3355,33,4351
16330,184,7605,2768,5202,53593
41201,40,1192,1426,856,16489
7123,15,498,3321,429,13232
21424,423,16684,2510,12333,86965
