Mod,likes,downloads,time,unique_dl,views,dl_dif
52134,103,975,749,925,10844,50
57031,48,1340,598,976,41723,364
46050,72,1136,884,744,16916,392
29327,3,200,1186,95,4773,105
63123,10,343,403,303,10157,40
5684,60,2172,1547,1181,30382,991
31205,106,2368,1150,1591,12979,777
42370,11793,336861,923,198376,955942,138485
30979,329,4712,1154,3650,26533,1062
26569,54,1302,1243,676,16410,626
27468,119,2102,1224,1514,28407,588
24015,1180,30144,1299,20051,165674,10093
53537,6,342,706,325,8503,17
20331,14,441,1361,342,5850,99
23448,82,2571,1310,1427,45210,1144
3398,112,2648,1575,1985,24371,663
42656,4265,137290,925,69687,406762,67603
52341,39,452,742,398,11755,54
49846,36,906,812,810,14855,96
45299,4,48,893,42,4769,6
918,24,1325,1595,900,32615,425
56476,16,221,614,193,6207,28
45952,6,332,885,192,6721,140
58866,16,152,543,124,5399,28
13462,296,10475,1473,3819,94697,6656
37678,113,2415,1011,1809,23408,606
20316,44,843,1362,550,10806,293
58106,123,1722,568,1099,28430,623
12265,3,263,1489,145,5700,118
21535,576,13650,1340,8635,86784,5015
1520,92,2173,1591,1338,58074,835
34663,11,350,1088,226,6756,124
28524,15,404,1202,292,12642,112
13889,80,3375,1467,2089,22059,1286
27101,70,1883,1231,1267,39598,616
62665,2228,33623,414,28279,129882,5344
32722,43,1405,1127,725,31414,680
18397,0,0,1395,0,20854,0
22631,195,8280,1324,6194,37314,2086
4322,314,12677,1564,7035,63493,5642
3651,14,487,1572,330,29886,157
61932,17,243,436,193,7728,50
49907,12,205,810,169,2967,36
37184,20,399,1024,359,8419,40
62556,521,7919,417,6963,58491,956
15350,85,4473,1447,1378,19710,3095
31913,7,172,1080,120,5815,52
2321,378,9708,1584,5952,48514,3756
39368,57,807,976,621,10837,186
22943,18,661,1318,470,9020,191
36303,51,933,1047,641,13262,292
25282,336,4392,1271,2670,28688,1722
12991,0,0,1480,0,8219,0
58332,22,941,560,525,17016,416
23318,272,7149,1313,4260,43054,2889
6585,134,3201,1535,1977,51484,1224
67981,290,6497,259,5345,36002,1152
3718,31,716,1571,533,23672,183
31885,185,3859,1140,2689,18926,1170
37255,13,258,1022,216,6482,42
18264,697,12929,1398,9758,55722,3171
38181,10,135,998,93,2479,42
63366,8,139,396,100,9044,39
4374,8095,165427,1563,105216,728306,60211
43468,32,352,913,293,5859,59
24734,27,453,1283,285,4703,168
16311,1983,42153,1432,23572,269464,18581
55351,56,867,646,768,8449,99
18526,2891,40919,1393,30462,238929,10457
36891,1969,31683,1027,25484,201184,6199
18223,14,1385,1398,845,37483,540
46729,97,2754,876,1797,31198,957
61005,152,1455,467,1397,23985,58
17345,14,266,1415,205,8357,61
59963,30,487,506,431,6657,56
18487,62,1204,1394,987,17484,217
32552,28,786,1129,213,4705,573
17975,12,486,1402,261,6797,225
20397,34,1252,1360,847,19794,405
10513,32,2095,1504,1396,35818,699
49439,4,42,822,35,2427,7
30868,70,6835,1156,2995,34055,3840
15065,12,798,1451,562,31723,236
28624,152,5730,1200,3959,71122,1771
56269,82,1701,620,1252,20984,449
2662,78,5512,1582,2407,37502,3105
37699,2172,32584,1010,18522,115192,14062
38841,86,1284,982,966,21408,318
7710,65,2262,1521,1581,44119,681
6744,1,160,1533,129,33427,31
63688,16,258,387,113,6365,145
13349,48,1526,1475,878,10687,648
10588,2,60,1504,31,4256,29
2275,12057,471903,1585,220038,1237476,251865
38641,40,754,985,572,9424,182
49925,5,155,809,128,9085,27
56297,13,251,619,182,4891,69
66700,26,776,301,776,18876,0
705,2610,99371,1597,52551,221548,46820
36489,26,330,1041,298,8823,32
28000,4,223,1211,137,5743,86
48470,4901,70613,853,51899,462852,18714
12192,150,5834,1490,3262,34330,2572
12058,411,18194,1491,11139,139274,7055
8162,617,12549,1516,8195,42370,4354
52618,83,891,732,818,9047,73
49574,15,171,819,157,5099,14
29908,28,981,1175,569,15589,412
52030,37,420,753,394,11908,26
7237,41,1674,1527,1129,27844,545
22915,20,955,1319,670,33819,285
54014,157,1545,690,1270,26535,275
25747,22,312,1261,189,6140,123
20338,107,3573,1361,2441,71002,1132
12616,20,1590,1485,970,32962,620
44467,107,1426,898,1203,54714,223
15095,808,31641,1451,16081,156869,15560
31360,1176,20565,1148,16674,78707,3891
8839,4,210,1513,97,9006,113
11506,92,4349,1497,2451,39520,1898
54913,31,214,658,190,6388,24
61866,14,125,439,112,7821,13
60635,86,1669,481,1542,23160,127
53771,261,8489,699,2086,32712,6403
48969,4,131,836,110,16518,21
15163,33,694,1450,443,13697,251
52843,13,166,724,134,6831,32
64875,543,7519,314,5455,136422,2064
13508,89,4258,1472,1442,42343,2816
34925,1988,46802,1082,18628,178133,28174
40646,211,5723,958,2715,50127,3008
1141,1,253,1593,140,19089,113
20985,76,2221,1350,1584,44043,637
54184,53,754,684,737,14462,17
1037,1770,56427,1594,29718,158193,26709
41653,29,720,941,532,9324,188
33020,937,17397,1121,11463,155141,5934
47616,12,178,865,141,6755,37
12006,894,22121,1492,12190,116972,9931
62425,2569,66715,421,35151,165319,31564
22314,221,4685,1329,3516,39785,1169
19522,85,2920,1376,1687,68069,1233
24114,22,852,1297,530,12348,322
49339,572,11647,824,7262,78456,4385
58488,258,12241,554,4696,107372,7545
43932,51,489,908,438,16376,51
30301,19,761,1167,452,14981,309
60309,70,830,477,717,10251,113
58756,8,71,546,56,4169,15
11644,146,7323,1495,4329,51290,2994
48478,120,1063,852,893,11635,170
58072,21,170,569,167,10851,3
15817,7,141,1440,107,17531,34
34410,125,2314,1094,1847,13984,467
56378,89,1005,617,821,8374,184
15543,39,1123,1444,698,34654,425
34259,17,1103,1097,581,31177,522
33050,74,2708,1121,2006,37709,702
20837,0,0,1353,0,9246,0
20194,23,643,1364,467,24581,176
2126,30,1852,1586,1258,27525,594
63933,130,2018,380,1379,22397,639
11514,7,749,1496,449,21108,300
8559,65,2417,1515,1793,47187,624
14134,726,6167,1463,4546,60696,1621
38545,192,3603,988,2883,56784,720
66531,17,188,306,145,18485,43
28461,242,5422,1203,3962,75854,1460
35519,12,275,1067,164,5673,111
52313,48,1696,743,427,23956,1269
7064,16,413,1529,294,10659,119
30359,8,598,1166,338,8330,260
65122,3,73,343,68,2248,5
62149,771,16045,428,13099,109587,2946
788,21,1160,1596,777,17282,383
19344,300,4366,1379,2773,60349,1593
57182,336,4296,594,3319,42384,977
64640,8,173,358,95,9234,78
2037,99,2299,1587,1757,34222,542
22413,19,761,1328,574,16698,187
18715,56,1419,1390,1157,38742,262
21297,73,4346,1344,1537,36867,2809
45362,225,3118,892,2731,29847,387
39269,8,95,977,92,5719,3
23170,2772,121920,1315,42853,627033,79067
33922,292,4338,1105,3267,31206,1071
2442,31,1779,1583,1244,34122,535
38238,462,5461,996,3360,36972,2101
32669,1126,30764,1128,23438,311004,7326
49379,18,200,823,167,6961,33
53046,43,784,718,478,21287,306
65194,31,562,342,526,9564,36
17825,28,805,1405,593,15222,212
24226,248,4784,1295,3557,50299,1227
51319,1656,35824,773,24248,340235,11576
15309,645,24558,1448,14895,99691,9663
29259,452,9199,1188,7134,75568,2065
49285,4146,70088,826,55711,328559,14377
7184,2816,50180,1527,31688,380838,18492
10605,43,2356,1504,1389,49436,967
22304,14,1047,1330,630,8734,417
11082,167,4306,1500,2909,26556,1397
37600,3,126,1013,104,5418,22
63205,12,136,400,89,3896,47
6339,20,430,1539,306,8503,124
100,4462,161546,1603,108547,475336,52999
65556,4,54,334,40,3960,14
20305,2084,64231,1362,44631,476785,19600
11897,87,4283,1493,2113,21136,2170
1714,7,278,1589,190,17945,88
62872,10,173,409,121,4116,52
1295,354,9723,1592,4679,89129,5044
871,45,1342,1595,865,35158,477
42043,3871,95830,935,42477,363868,53353
66540,33,615,306,524,7587,91
54161,3,54,686,34,6120,20
41072,132,2568,950,1880,53553,688
52038,0,49,753,39,2707,10
65007,15,116,346,93,3425,23
14020,739,28040,1465,15873,157935,12167
29965,278,7458,1174,4626,46735,2832
62833,77,707,410,576,6106,131
15972,1395,37801,1437,21390,152810,16411
54908,1864,36999,658,21556,252104,15443
48019,37,421,860,317,5188,104
53695,19,205,701,169,8899,36
9504,9063,321445,1510,123810,689915,197635
20538,27,718,1358,596,45938,122
34696,332,8791,1087,6136,40936,2655
22528,62,2492,1326,1498,48178,994
60716,34,893,478,769,12067,124
3669,6,578,1572,422,14073,156
14389,14,491,1459,334,6274,157
20032,44,1297,1366,923,24725,374
30060,59,2016,1172,1315,20096,701
22472,18,561,1327,380,11549,181
34163,42,1796,1099,583,6662,1213
65674,10,66,330,62,2171,4
3637,34,1334,1572,925,33284,409
21075,54,1371,1348,632,23004,739
15830,45,1280,1440,926,19984,354
4075,15,661,1567,471,12790,190
50562,3,48,793,43,2756,5
46561,59,1086,878,984,20964,102
12113,27,1162,1491,647,10799,515
3865,1025,38412,1569,20942,258104,17470
40100,3,141,966,58,4965,83
50538,233,2855,793,2813,52334,42
17739,16,357,1407,266,12898,91
12845,854,15155,1482,9400,49093,5755
13833,16,448,1468,264,19648,184
63870,11,177,382,154,4787,23
60631,77,1193,481,1115,17066,78
23498,38,2068,1309,1250,13140,818
24269,0,77,1294,52,3801,25
31182,115,2076,1151,1336,19691,740
29319,100,8444,1187,3860,31031,4584
24863,115,4141,1280,2577,34483,1564
83,667,24984,1604,12356,71178,12628
6085,7575,435318,1542,104826,1204790,330492
30693,91,1346,1159,927,9708,419
22085,27,690,1332,493,39966,197
10510,428,14667,1504,9837,112599,4830
62797,294,5168,411,4441,39615,727
28674,40,684,1199,483,16108,201
14175,170,2909,1463,1861,40437,1048
37610,0,23,1012,18,2553,5
6539,553,10804,1536,7717,68806,3087
19906,12,695,1369,426,8518,269
10855,354,14186,1502,9367,80370,4819
7059,11022,352937,1529,171857,1283199,181080
62597,7,65,416,57,4474,8
64735,65,1081,350,724,13162,357
9687,650,15759,1509,8971,59883,6788
27953,120,1788,1212,1150,19837,638
17394,6,231,1414,133,6918,98
31568,780,18246,1145,12918,245443,5328
40893,115,2062,953,1662,22070,400
17135,14,336,1418,258,7522,78
10387,82,1435,1505,898,13034,537
62125,1697,32305,429,24915,167839,7390
55256,12,130,646,99,10287,31
5921,30,1086,1544,764,79120,322
10699,0,3014,1503,2080,16828,934
11018,867,27095,1500,13381,90093,13714
19815,180,9448,1370,5715,77828,3733
20332,1,102,1361,79,3767,23
30311,5,373,1167,272,9396,101
38315,41,414,995,309,5786,105
21517,603,21057,1340,11157,94431,9900
36762,219,2808,1037,1657,78192,1151
50351,8,161,799,132,2594,29
11357,147,7749,1498,3842,66274,3907
295,124,8717,1600,3506,179320,5211
13410,102,3567,1474,2319,62397,1248
29555,39,545,1183,375,13626,170
1620,418,14855,1590,6727,126955,8128
8505,1067,25344,1515,16760,89218,8584
11705,10,508,1495,222,4560,286
34277,29,722,1096,547,7173,175
14732,53,2830,1455,2066,26019,764
21572,8226,231629,1339,116551,1267734,115078
40043,1252,42080,967,15569,189634,26511
38151,7658,102280,998,54085,425393,48195
28222,64,1505,1208,921,15469,584
49804,141,2121,811,1968,35506,153
16994,20,246,1421,177,8994,69
25051,83,1912,1276,1259,29485,653
31660,9,309,1144,244,5673,65
46107,15,322,884,232,10973,90
27549,7,533,1221,311,16488,222
21481,55,2195,1341,1587,24085,608
38171,33,421,998,338,8152,83
22722,525,7108,1322,5950,110667,1158
24120,35,523,1297,351,6762,172
53069,457,4411,655,3809,61461,602
58098,17,186,568,164,4911,22
67024,3,81,290,23,3777,58
26657,79,1087,1241,892,19294,195
49398,36,574,823,487,20505,87
23998,62,1488,1300,959,15346,529
30654,49,1044,1160,641,14266,403
9477,36,901,1511,556,13935,345
30282,888,15107,1168,11352,96554,3755
210,1184,36752,1602,17582,76493,19170
50988,262,5196,782,3009,60249,2187
30059,139,2652,1172,1953,51153,699
9755,1244,93167,1509,38260,272286,54907
49349,164,1985,824,1409,33155,576
16317,9,246,1432,153,16425,93
38645,195,5478,985,3192,66491,2286
21839,4975,139138,1336,68406,425999,70732
54702,39,390,665,294,9904,96
34739,69,911,1086,637,16532,274
26207,445,10243,1252,6319,64004,3924
23543,60,1811,1309,1026,39594,785
14855,84,2641,1454,1387,14156,1254
33988,75,1059,1103,873,16223,186
38889,30,719,982,492,12361,227
1630,35,1190,1590,627,19592,563
32968,3,34,1122,18,4617,16
9066,186,6810,1512,3604,41563,3206
30775,55,1750,1158,1005,45853,745
11639,150,6064,1495,4062,43981,2002
37304,137,3709,1021,3069,35870,640
58000,43,449,571,323,9712,126
17714,75,3515,1408,1992,14875,1523
26097,53,4068,1253,2979,9791,1089
9049,82,2359,1512,1748,19436,611
54292,43,596,681,470,10949,126
32320,11,288,1134,210,9717,78
10892,192,5066,1501,3127,35478,1939
4021,29,928,1568,642,17026,286
2202,29,861,1585,625,11170,236
1219,6,674,1593,344,18540,330
24253,4446,152475,1294,78230,646242,74245
48858,2189,40666,840,37399,184235,3267
15145,65,1525,1450,831,8723,694
59611,118,1653,518,1508,34972,145
26253,496,11057,1251,6652,81788,4405
12687,7583,296145,1484,93905,1080019,202240
32404,516,11318,1132,7068,83091,4250
59232,31,617,531,479,15543,138
14760,5,184,1455,130,7460,54
42302,125,1806,931,1266,30201,540
54206,101,1361,681,1058,37521,303
16761,156,3843,1425,2601,32216,1242
19730,6840,194298,1372,82497,461140,111801
44257,18,465,904,384,9862,81
53193,3,67,714,53,4099,14
14618,30,816,1456,575,18759,241
11893,8,422,1493,194,7825,228
64008,30,297,377,258,5895,39
54966,357,4553,656,4138,54308,415
2325,773,24251,1584,15264,69727,8987
9953,232,17210,1508,8762,136163,8448
20499,85,4734,1359,3344,38092,1390
33697,124,3738,1108,1796,23761,1942
42803,22,311,922,258,9656,53
54065,215,2027,689,1437,18967,590
44133,104,967,906,717,24666,250
12071,136,8498,1491,3598,53686,4900
19994,6,275,1367,186,20066,89
60587,18,251,483,184,4326,67
64099,41,264,374,255,4462,9
12703,66,1188,1484,589,19746,599
8343,194,6830,1516,4425,45615,2405
28332,0,58,1205,36,8789,22
20503,35,1529,1359,1057,15043,472
15508,10714,236008,1445,123777,723554,112231
42424,49,454,929,357,4599,97
11772,53,2154,1494,1134,11510,1020
44061,3,39,907,31,3303,8
7027,60,1603,1530,1177,39022,426
46421,43,838,881,660,39584,178
49610,53,787,818,458,10770,329
11176,218,13257,1499,8574,64440,4683
51876,7,168,758,139,7917,29
49921,28,297,809,256,15405,41
12271,31,1235,1489,710,14893,525
27460,39,476,1224,451,12051,25
8890,117,3087,1513,1940,35343,1147
20085,10,740,1365,590,12550,150
4891,42,711,1556,547,16077,164
57963,52,1092,572,817,4822,275
1763,159,5579,1589,3500,46992,2079
23290,11,378,1313,248,5201,130
29556,3,95,1183,91,13633,4
13767,2,220,1469,92,7211,128
10159,223,7736,1507,5064,69934,2672
25122,78,1659,1275,1060,30956,599
32346,53,1913,1134,1277,39916,636
1999,97,2020,1587,1560,65719,460
3840,37,1446,1570,1074,32976,372
52164,71,711,748,594,19859,117
23972,823,19671,1300,9480,116640,10191
18,2135,155359,1605,73136,660813,82223
11541,5,188,1496,109,6867,79
16268,2,375,1433,128,14896,247
18763,4856,190491,1389,107002,685775,83489
33066,29,640,1120,434,20222,206
26203,51,640,1252,410,8354,230
49594,14,615,818,370,32887,245
56809,4,60,604,53,2977,7
34470,41,936,1093,602,11854,334
35195,65,1952,1072,1552,30606,400
34655,100,2699,1088,1873,20195,826
34874,14,714,1083,455,16756,259
23382,37,940,1311,415,8727,525
32329,4866,201688,1134,67739,991115,133949
65240,34,226,341,196,5512,30
44337,97,1354,903,1045,7158,309
11478,347,9939,1497,6185,55610,3754
4319,33,846,1564,638,18976,208
63454,248,6001,393,1968,33824,4033
15528,17,476,1444,378,21093,98
13049,14445,342543,1479,182879,1155856,159664
25769,20,937,1261,523,11438,414
8860,86,3945,1513,1789,41066,2156
67036,15,174,289,167,4144,7
15124,9,548,1450,403,37336,145
37355,442,9527,1019,7142,71295,2385
9704,8,409,1509,259,10082,150
63357,30,1059,396,763,18648,296
22334,6,325,1329,249,18048,76
6550,1,50,1536,41,6556,9
36283,3,60,1048,46,4163,14
51824,24,393,704,293,16465,100
50585,9,121,792,90,9167,31
9816,1,55,1509,48,8868,7
54337,298,4423,679,1650,27145,2773
6930,12,423,1531,297,18405,126
66860,67,1379,295,1241,17108,138
3478,4,89,1574,60,17403,29
31735,87,1187,1142,1061,46920,126
25890,58,710,1258,378,15046,332
42084,2257,39185,930,21983,247838,17202
56125,10,122,624,94,8082,28
48665,0,92,845,53,4283,39
13795,111,1523,1468,933,16805,590
1053,2,88,1594,54,7718,34
59594,139,3509,518,1550,24387,1959
10591,508,10878,1504,6419,47438,4459
25857,76,1896,1259,1165,14727,731
15010,14,199,1452,142,6973,57
18592,14,339,1392,224,17009,115
53602,1458,30969,704,11700,132133,19269
41012,14,461,951,280,8946,181
13969,692,23680,1466,15371,97500,8309
8974,32,844,1513,536,9150,308
30712,23,1327,1159,887,17038,440
1126,11,562,1593,380,18370,182
12057,36,1752,1491,905,37487,847
20360,104,2896,1361,1921,42133,975
16464,2134,70920,1429,39634,305754,31286
18753,481,12773,1389,8781,162924,3992
12691,12,839,1484,459,10247,380
25770,4,262,1261,161,18254,101
18509,29,706,1393,438,9782,268
53875,70,1038,668,869,10733,169
42732,2,80,923,60,10903,20
38396,13,252,992,193,6450,59
58122,239,3547,567,3537,16419,10
1986,44,1261,1587,836,34094,425
24915,35,1162,1279,738,10079,424
59706,16,198,514,196,5975,2
17443,0,0,1413,0,3639,0
57909,6545,116939,571,74618,711088,42321
22928,56,1019,1319,669,26026,350
60706,193,3466,478,2569,15591,897
14726,2,47,1455,43,7913,4
1450,438,12891,1591,6699,77615,6192
6340,12,299,1539,222,20705,77
9944,10,600,1508,353,12000,247
42644,185,7628,925,5256,43046,2372
6074,33,916,1542,728,21313,188
29508,30,1340,1183,762,13017,578
2102,40,1478,1586,1045,29585,433
31246,25,802,1150,491,14036,311
17469,9,363,1413,278,6832,85
517,26,761,1598,478,22955,283
2109,9,423,1586,312,16706,111
16622,45,1686,1427,1129,27056,557
48710,104,1350,844,882,12446,468
47068,4,64,872,55,3781,9
4890,15,1057,1556,670,18625,387
49451,0,0,822,0,3791,0
61933,16,131,436,93,3545,38
32154,137,4258,1136,2588,68356,1670
27242,84,3640,1229,1219,18144,2421
49709,5,92,815,76,11260,16
57282,12,247,591,203,8613,44
3076,11,177,1578,122,15448,55
11221,5,324,1499,173,6063,151
49815,34,344,812,315,4641,29
53966,18,103,692,94,5301,9
56633,91,919,610,762,8225,157
26118,40,1181,1253,767,23340,414
9343,205,4003,1511,2876,25441,1127
25065,23,811,1275,582,34967,229
51806,21,198,759,173,7217,25
51966,18,270,755,240,7594,30
29762,77,1316,1178,831,10400,485
10753,52257,1372220,1502,620583,2369205,751637
34031,1053,18227,1102,12931,77858,5296
5438,5,88,1549,79,4535,9
58087,36,528,568,484,9374,44
15142,135,12378,1450,6763,45161,5615
41273,539,12079,948,8750,110990,3329
68087,4,120,256,99,5124,21
24471,2,226,1289,162,7336,64
5824,15,414,1545,256,6321,158
10087,248,7653,1507,4579,60401,3074
35384,39,396,1070,323,5343,73
23613,207,3588,1307,2559,83145,1029
9279,787,25771,1512,11173,449568,14598
13849,172,7587,1467,4454,59728,3133
11796,13,1788,1494,667,9465,1121
28012,330,8635,1211,3686,98099,4949
18248,147,2898,1398,1984,45200,914
20079,0,137,1366,114,9304,23
22217,145,2768,1331,1691,27498,1077
27204,37,720,1229,467,9756,253
29376,15,431,1186,363,26237,68
34438,1891,41730,1094,26235,245775,15495
50902,953,11196,785,10388,49557,808
61402,14,260,454,249,7806,11
58210,140,4219,564,3039,39675,1180
22002,68,1771,1333,1228,18527,543
15003,178,3468,1452,2496,26070,972
22107,32,815,1332,688,22375,127
26758,2,117,1239,79,5435,38
27827,24,1581,1215,787,38446,794
51511,0,2019,768,1726,9869,293
36222,687,17817,1050,13024,63893,4793
13910,310,10543,1467,5917,122342,4626
26580,186,6413,1243,3676,30624,2737
30789,11,218,1157,144,4542,74
26617,1356,25052,1242,16428,162163,8624
14817,5,274,1454,177,7605,97
27718,9,135,1218,95,3320,40
2605,3,166,1582,117,11680,49
25664,791,14709,1263,9577,94716,5132
68109,31,326,255,269,3135,57
28350,27,1131,1205,510,8014,621
37081,804,20461,1028,15102,101335,5359
23895,9,341,1302,273,35966,68
43289,17,412,915,300,16468,112
34571,31,513,1090,356,10050,157
12770,824,33967,1483,18045,115529,15922
32632,41,709,1128,504,9638,205
18957,85,1034,1386,878,50791,156
38141,301,6840,999,5660,56346,1180
50109,2007,37948,801,21279,126894,16669
15995,13,386,1437,279,12757,107
3306,4335,123650,1575,74359,322715,49291
63916,14,293,380,203,5578,90
58975,89,1147,539,976,8536,171
52199,7,115,747,98,4888,17
56918,3,50,601,49,4604,1
23354,1183,31547,1312,16633,184034,14914
55922,63,781,630,697,10825,84
55644,576,7648,637,5894,50414,1754
34143,21,628,1100,464,16219,164
33090,44,661,1120,590,10460,71
23765,4258,136208,1304,75463,1008190,60745
65213,73,1766,341,1282,24912,484
5677,221,10102,1547,6227,109858,3875
9362,92,2037,1511,1429,35224,608
39370,18,356,976,303,11405,53
66954,6,97,292,73,5678,24
65151,23,367,343,243,8450,124
46756,34,411,875,395,10089,16
39248,5,143,977,125,6293,18
387,541,12366,1599,8335,46458,4031
26759,7,281,1239,178,5863,103
15855,521,12209,1439,7796,152017,4413
38136,38,793,999,706,17745,87
12263,1,391,1489,181,15126,210
24259,13,414,1294,244,9168,170
32776,23,521,1126,329,16948,192
64030,59,366,377,332,6165,34
28709,45,1017,1198,673,9977,344
1389,15,471,1592,339,19441,132
68860,44,785,229,627,11453,158
7583,8486,223900,1523,132136,781755,91764
45530,974,11472,890,10045,169832,1427
11704,320,4636,1495,3275,24924,1361
59235,152,1172,531,993,8879,179
59755,66,677,513,616,10538,61
35013,3,28,1080,23,3442,5
14180,21,1033,1463,579,9434,454
54256,19,195,682,151,4110,44
15764,21,966,1441,718,31233,248
55839,42,312,633,308,18828,4
60660,881,13587,480,11450,108386,2137
37011,15,467,1030,313,10306,154
42925,0,430,920,363,22246,67
27167,25,931,1230,551,6508,380
25340,5,272,1270,182,24570,90
54343,98,1231,679,1175,19586,56
7165,9,316,1528,206,8693,110
25059,0,58,1275,43,6752,15
24395,33,1020,1291,728,13010,292
57362,16,233,590,169,6801,64
38757,38,792,984,643,13412,149
50826,13,174,787,161,6119,13
577,93,4472,1598,2730,51568,1742
36798,147,4255,1032,2426,23586,1829
50583,7,50,792,45,4006,5
30212,30951,629293,1169,293229,1489819,336064
11824,45,805,1494,458,25149,347
37200,80,1434,1024,1323,16640,111
36491,338,4604,1041,3529,32958,1075
17609,8197,224085,1410,131034,784239,93051
21323,38,954,1344,685,12812,269
42104,117,1398,934,1033,14837,365
13791,70,1232,1468,781,7920,451
3200,553,13569,1576,5962,52030,7607
31086,3,51,1152,36,3446,15
13734,25,1103,1469,677,17890,426
13274,862,13588,1476,10418,85290,3170
50486,25,539,795,478,11359,61
54152,85,514,686,459,13491,55
33340,52,848,1115,557,8703,291
15745,2,124,1441,43,2673,81
34970,20,356,1080,236,11068,120
17665,11,341,1409,210,14726,131
49669,552,8496,816,5954,126728,2542
61626,5,42,447,32,1993,10
17439,8,346,1413,266,15080,80
42684,24,415,924,333,8323,82
36703,113,737,1038,599,14320,138
54479,3559,44125,674,32771,262791,11354
53664,352,3046,702,2394,22713,652
24064,0,19,1298,12,4485,7
30602,484,3509,1161,2725,29893,784
46741,1606,34598,876,28795,91885,5803
2260,3228,126550,1585,52053,546051,74497
20707,135,2483,1355,1635,35166,848
59274,112,1206,529,983,9626,223
34177,26,968,1099,585,18207,383
1428,426,26543,1591,13293,246166,13250
31525,18,478,1146,378,9182,100
7440,42,1340,1525,818,17173,522
11534,4014,112252,1496,60289,400421,51963
54744,1391,13349,664,9771,122736,3578
63020,62,856,405,695,5722,161
57155,66,752,595,655,22299,97
54613,135,1895,669,1579,18798,316
52277,689,9721,745,8800,65360,921
56053,25,294,626,229,5981,65
51221,23,343,776,279,3877,64
49756,9277,133786,813,107230,627644,26556
8772,1775,39389,1514,23415,228550,15974
27132,523,9552,1231,6879,100476,2673
52635,120,1508,731,1211,12464,297
8227,211,4672,1516,3276,29629,1396
50913,2,54,785,44,2137,10
36073,210,2674,1054,2566,23126,108
47223,19,627,869,537,26324,90
21836,135,3637,1336,2519,32683,1118
51151,20,252,778,208,6260,44
2766,839,56199,1581,21125,349296,35074
1055,29,693,1594,540,18503,153
37618,40,572,1012,469,18300,103
44014,1853,38545,907,30632,185478,7913
49962,51,520,809,472,13214,48
50357,1009,36408,798,20609,135193,15799
18682,24,842,1391,646,25712,196
10016,8,322,1507,213,9628,109
52283,3699,47986,744,32784,458128,15202
18978,329,7971,1385,5474,59185,2497
23859,3,119,1303,91,11325,28
67478,1268,31552,275,30538,167759,1014
36770,101,1088,1036,799,16787,289
6477,7,388,1537,228,4960,160
57427,219,10305,589,7447,60375,2858
39526,2,41,974,34,1787,7
10719,9,488,1503,329,6481,159
3057,15,628,1578,491,10046,137
53910,55,920,694,729,15198,191
60605,22,175,482,136,4906,39
67963,1,22,260,22,2183,0
35448,121,2602,1064,2080,22635,522
3921,83,2403,1569,1813,38891,590
8756,19,744,1514,475,9693,269
16017,648,22660,1436,12310,147800,10350
63689,34,357,387,353,5993,4
3626,12,268,1572,201,11104,67
34473,194,3627,1093,1680,30901,1947
22071,360,9051,1333,6344,59893,2707
7533,47,3199,1523,1947,71707,1252
4260,5915,191056,1565,87464,323177,103592
10351,43,2109,1505,1318,61040,791
20618,1947,79167,1357,34923,491345,44244
37009,11,191,1030,175,4584,16
15173,14,590,1450,251,18758,339
20222,5,113,1363,82,7260,31
29985,176,7258,1174,5208,23519,2050
18799,10828,308104,1388,168887,722372,139217
10884,8,610,1501,356,20291,254
62388,8,345,422,214,8931,131
2638,19,1645,1582,1114,35055,531
3130,0,154,1577,119,14980,35
9885,148,3421,1508,2139,43824,1282
8730,48,1094,1514,798,26029,296
46152,71,897,884,820,26599,77
20886,55,1557,1352,944,36714,613
90,88,2605,1603,1660,47136,945
13971,260,7889,1466,5431,46999,2458
20424,28,912,1360,544,14155,368
8676,609,42748,1514,19566,312331,23182
21318,26,462,1344,245,13102,217
38229,140,3147,996,2251,49777,896
68588,16,214,238,211,7417,3
64952,11,163,348,152,2866,11
29698,47,3191,1180,1869,21864,1322
3809,11802,704434,1570,310269,2430461,394165
28308,5,223,1206,155,14722,68
22281,33,731,1330,518,11412,213
25510,69,1912,1267,1197,13255,715
26254,47,2451,1251,1482,27394,969
32565,3,119,1130,71,4397,48
60340,1150,13295,492,11113,65636,2182
55441,14,157,643,120,8097,37
23387,296,7066,1311,3191,100068,3875
12298,327,8793,1489,6399,35544,2394
26355,1516,18004,1248,12681,73980,5323
7802,19,738,1519,474,45320,264
399,22,1070,1599,747,23632,323
12438,108,1775,1487,1071,18518,704
61147,20,316,461,310,8739,6
21542,2148,191934,1340,20893,203420,171041
61775,22,270,442,234,9412,36
15918,32,649,1438,424,14438,225
37759,22,367,1008,320,6770,47
5606,76,2458,1548,1586,16766,872
28352,81,1305,1205,741,19967,564
20925,2276,173895,1351,39394,1027244,134501
34354,119,2036,1096,1621,29064,415
37423,3,179,1018,84,2818,95
5578,61,1290,1548,901,35946,389
26067,6,303,1254,206,10890,97
2524,687,34033,1583,18822,82936,15211
33164,6202,116407,1119,81738,385007,34669
66735,24,328,299,315,7111,13
13437,185,2591,1473,1464,20559,1127
4063,25,1415,1567,743,15311,672
29517,47,1869,1183,1082,15206,787
38455,12,238,990,132,4182,106
2002,178,5901,1587,3776,60477,2125
50857,347,3224,786,2327,33160,897
