Mod,likes,downloads,time,unique_dl,views,dl_dif
2722,50,3034,1770,2129,54623,905
3933,66,1169,521,965,15325,204
2409,443,11698,1800,7705,72895,3993
3702,24,496,1084,318,6069,178
2245,114,4408,1807,3152,41613,1256
2946,274,4577,1702,3245,60691,1332
2478,34,1286,1795,867,27562,419
3925,40,338,580,265,14589,73
2351,132,17203,1803,11139,42730,6064
2832,35,568,1744,418,15199,150
2285,391,7284,1805,4972,44300,2312
2491,363,9969,1794,5977,102920,3992
3156,1678,52015,1609,28045,278867,23970
2457,64,2360,1796,1578,47313,782
3093,62,3528,1639,1822,49450,1706
3494,384,10615,1354,7848,60255,2767
3499,603,24165,1350,20253,140312,3912
2254,74,1414,1807,1068,43748,346
2154,75,2707,1812,1868,53578,839
2849,525,19610,1740,12480,67069,7130
2174,129,6553,1810,4526,61555,2027
2548,405,9717,1790,6221,78407,3496
3888,58,862,744,750,20284,112
3977,2,48,114,38,3696,10
2428,144,2937,1798,2209,26969,728
2329,1060,27800,1804,18313,100708,9487
2670,81,4017,1779,2660,65513,1357
2763,38,1033,1762,695,20130,338
2235,37,1167,1807,826,34198,341
3571,169,4844,1285,4040,77415,804
2363,454,9707,1802,6999,46062,2708
3889,167,1723,734,1258,13508,465
3261,70,2219,1573,1351,18367,868
3192,160,3214,1597,2174,65288,1040
2183,838,14872,1809,9803,77579,5069
2199,27,1318,1809,1008,15857,310
2461,16,322,1796,246,16621,76
2557,122,2979,1789,1929,16947,1050
3459,603,10172,1398,8276,76227,1896
3283,615,12795,1565,8200,86973,4595
2520,15,385,1792,291,22841,94
2659,1166,58813,1780,41278,276370,17535
2533,207,4625,1791,3205,28124,1420
2334,22,962,1803,681,28073,281
2295,35,1249,1805,893,21143,356
2414,287,5695,1799,4222,29543,1473
2394,442,10617,1800,6993,50406,3624
3606,330,16726,1231,14389,94764,2337
2732,143,5894,1769,3806,66400,2088
3610,113,1176,1227,940,30113,236
2288,161,3924,1805,2530,27607,1394
2726,693,20528,1770,13044,81707,7484
2582,2672,58397,1787,35681,223576,22716
2441,21,582,1797,422,29172,160
2456,59,2055,1796,1262,49450,793
2634,17,426,1782,309,22111,117
3237,51,885,1584,491,19488,394
2182,243,7728,1809,5338,72733,2390
2560,787,21332,1789,15624,121961,5708
2413,118,3096,1799,2328,13895,768
2769,1161,38724,1758,26182,341691,12542
2203,231,6994,1808,5384,60459,1610
3812,177,2666,962,1904,17341,762
2509,257,17544,1792,11237,116624,6307
2649,83,1736,1781,1146,35324,590
2867,198,3875,1734,2590,30527,1285
3854,349,5678,855,3737,34219,1941
3193,190,5027,1597,2843,34022,2184
2655,1205,28524,1780,19438,109011,9086
3949,19,181,459,130,3758,51
2576,935,41106,1787,29219,185184,11887
3134,12,321,1621,190,6873,131
2724,9,279,1770,186,24092,93
3608,241,3539,1230,2863,86181,676
3566,4,135,1288,123,7449,12
3163,791,22210,1606,11678,138348,10532
2346,141,5767,1803,3671,92379,2096
3455,12,177,1403,143,21221,34
2831,29,731,1745,482,15016,249
3860,1334,20503,846,17024,148940,3479
2686,17,260,1775,173,15935,87
2399,67,921,1800,656,24909,265
2921,266,6577,1714,4616,41663,1961
2250,19,762,1807,513,21241,249
2471,114,3536,1796,2396,27672,1140
2842,256,8740,1742,5726,44739,3014
3242,32,1452,1581,946,23409,506
2762,164,6511,1762,4106,42833,2405
2312,22,911,1804,708,26966,203
2179,13,463,1810,326,11464,137
2251,2959,90278,1807,53273,336177,37005
3149,313,9303,1612,4838,56424,4465
2332,562,11182,1803,7801,84804,3381
2555,998,32718,1789,22110,155514,10608
3211,208,18352,1593,10833,94178,7519
3491,205,3680,1358,2683,43479,997
3053,2144,75164,1656,45301,270763,29863
2566,102,2683,1788,1877,31791,806
3921,349,3779,607,2675,25922,1104
2975,31,1926,1694,1266,23102,660
3967,18,163,207,152,4537,11
2505,12,394,1792,287,10463,107
3901,21,353,696,227,10351,126
3302,34,1471,1548,1115,39270,356
3861,57,596,831,422,15644,174
2903,189,4981,1722,2969,65775,2012
3585,259,7509,1269,5813,42190,1696
3262,234,5212,1573,3371,49702,1841
3545,17,240,1310,183,12778,57
2468,51,1125,1796,833,23137,292
2835,388,7278,1744,4683,39280,2595
3919,34,319,620,243,9533,76
2597,51,1515,1785,981,33610,534
3916,28,244,629,203,6266,41
2575,29,688,1787,492,21544,196
2266,1285,30608,1806,20214,132630,10394
2160,470,11004,1811,8264,39455,2740
3960,24,518,332,302,14194,216
2645,2390,80968,1781,53716,293935,27252
2510,945,25794,1792,16962,119867,8832
3974,10,158,137,116,5450,42
3421,417,5693,1419,4195,70814,1498
2359,721,18980,1802,13228,50915,5752
2564,975,24219,1789,16847,150392,7372
2844,526,18604,1741,11891,63506,6713
3948,64,905,460,690,9481,215
2345,464,7715,1803,5597,86305,2118
3962,16,231,310,179,8031,52
3220,171,4484,1591,2773,38633,1711
2904,211,3017,1721,2092,41975,925
3301,1327,26407,1550,18520,161417,7887
3162,114,4120,1606,2300,29303,1820
3646,24,429,1161,364,29458,65
3031,83,2610,1665,1420,44141,1190
2960,113,3565,1699,2350,24243,1215
3215,150,5381,1592,2942,37264,2439
2463,407,11894,1796,8339,97585,3555
2415,171,5762,1799,4427,48983,1335
2760,30,1089,1763,695,31660,394
3902,29,358,693,295,7965,63
2983,204,5728,1689,3476,33047,2252
3875,26,341,816,211,5564,130
3857,129,1952,851,1480,22497,472
2546,43,2678,1790,1700,29707,978
2688,46,845,1775,587,17393,258
3715,216,3532,1071,2343,31321,1189
2268,124,9944,1806,6587,60515,3357
3581,337,13199,1275,10923,116195,2276
2155,5,150,1812,108,18568,42
2662,33,2599,1780,1797,35224,802
3940,68,618,501,541,7640,77
2255,211,4447,1807,3261,41755,1186
2644,164,2403,1781,1721,15341,682
3942,2,80,493,53,10794,27
3412,157,2248,1424,1695,15412,553
2492,17,1067,1794,619,36155,448
2147,0,0,1813,0,44680,0
2773,425,17497,1756,11575,84100,5922
2442,81,2046,1797,1321,24306,725
2541,292,6195,1790,3752,48174,2443
2490,37,1228,1794,823,15531,405
3614,33,491,1210,321,21242,170
2756,451,19995,1764,13175,85212,6820
2719,26,1386,1771,842,47268,544
2473,97,2757,1795,1794,27103,963
3457,33,622,1402,504,19208,118
2314,124,2578,1804,1989,32309,589
2218,331,16468,1808,10981,129916,5487
3959,20,363,358,231,3307,132
2447,216,8546,1797,5267,57388,3279
3813,897,16390,959,13514,120352,2876
2601,91,1866,1785,1454,17439,412
2301,3,84,1805,69,17311,15
2145,6414,199441,1813,113409,1019719,86032
2181,427,8741,1809,6797,127828,1944
2681,49,2053,1777,1441,27056,612
3941,254,2754,493,2153,21633,601
2720,214,7549,1770,5103,100306,2446
3442,505,6791,1407,5457,60104,1334
3972,2,19,213,16,3654,3
3446,21,168,1406,139,12303,29
2806,378,7617,1749,4946,48536,2671
2718,51,1502,1771,1031,17158,471
2612,560,15797,1783,11792,83896,4005
2803,208,9499,1750,6201,83146,3298
3349,143,3052,1489,2257,32625,795
2422,90,1698,1799,1230,34646,468
3871,12,217,818,150,8888,67
3100,1395,68144,1637,25954,341665,42190
2689,85,4007,1775,2080,39476,1927
2252,338,9296,1807,6876,62179,2420
2402,118,5028,1800,3131,50749,1897
3528,266,3512,1324,2679,39874,833
2818,17,372,1747,220,14369,152
2240,142,6862,1807,5123,62215,1739
2622,114,3667,1783,2259,50215,1408
2673,134,2779,1778,1913,32287,866
2304,124,11324,1804,6896,86134,4428
3621,32,511,1205,335,14748,176
3064,1585,54870,1651,33709,270052,21161
3006,229,5110,1675,3276,41913,1834
2697,224,9543,1774,5647,62508,3896
2543,3060,71482,1790,41834,230729,29648
3714,90,1071,1071,787,14433,284
3596,27,339,1251,298,9716,41
2742,56,1018,1767,689,27965,329
2420,50,1034,1799,750,21011,284
2864,121,5923,1735,3616,50564,2307
2731,31,873,1769,535,29574,338
3939,36,214,501,157,6396,57
3022,79,2056,1668,1137,28059,919
